,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries
125,7a62144b-fc57-49e3-8486-bc01bb2176de,RANKED_SOLO_5x5,BRONZE,I,ceV0lObQc2KzUUoIEXYbWiRoA2s88wHwli6N6nhS6Ox_UxqX,troisse,74,170,181,False,False,False,False,
126,05f7dea1-9238-4ce9-a94b-2798e3cc77f4,RANKED_SOLO_5x5,BRONZE,I,G9gu-MSA6RBX5fOrCsXcjOr3TFCiFKpcH2bBc5On0_-h4L-A,ccanterod68,17,23,16,False,False,False,False,
127,34b79d7d-e9d5-46b8-9e04-53610c264101,RANKED_SOLO_5x5,BRONZE,I,WoUle08okKRFoInwgx8RliK-lA6N-WDDGuWpylBwFrg-q7Vz,sify42,34,22,18,False,False,False,False,
128,8b8909cc-f3c2-4d64-a9bf-837c7063e899,RANKED_SOLO_5x5,BRONZE,I,x19xiMjvA2kgWIhESizoLzd_-REioIieuAhai13bdbJtAS1J,FS211,8,29,16,False,False,False,False,
129,41e2be81-e310-4005-8e99-d8d05a77288a,RANKED_SOLO_5x5,BRONZE,I,rchEZCe2m0R2fsq49s1IcD9IbmqbC3y94uMpzOMlBB8mAcDw,ÂKKURT,0,13,10,False,False,False,False,
130,fb4feff8-4c1f-47b8-9ea8-e83a120aa236,RANKED_SOLO_5x5,BRONZE,I,5E8ZaSYdSCTuOzHJ8wJ2KYrsSxMgQYwBOecnHIa3yi8JcPb4,lucas2a0712,65,54,65,False,False,False,False,
131,3dd5c8b0-7fc3-4776-8a19-f930f6974f4c,RANKED_SOLO_5x5,BRONZE,I,-aG5k8HabmvfvfzxXvGvd93UHwHcRkbFXOXRWomX1P7mDDah,SkyCookie1337,71,26,22,False,False,False,False,
132,d4cd915a-8c4e-4d6b-9ea3-6e65824c7944,RANKED_SOLO_5x5,BRONZE,I,X2ZDw_RY8I9j_GigQ4TPuFm4NZFqcKW7LN1DcTNLR6uVqbb_,Satelyne,33,8,16,False,False,False,False,
133,d1206668-ee9d-4163-b8d0-cafa571eae5f,RANKED_SOLO_5x5,BRONZE,I,k-PdGl67srhP3Zi8tmNkEa0Z9gwkTt1Y7whp2ZvroKj6DktW,Vaniola,98,19,23,False,False,False,False,
134,6534ce13-b4f0-487a-9287-c7cbbd048c6d,RANKED_SOLO_5x5,BRONZE,I,Nf3nA72_zp1FyXvb_5MWgX3WIYF5mumAJzlmLlh02watH-pJ,NBDYYYYY,0,19,39,False,False,False,False,
135,455323c6-9936-4dcb-a883-83c10235bb6c,RANKED_SOLO_5x5,BRONZE,I,lmqAJMyS1rQ45GZ9SxBwa5ErxJc05DYpPg-v7Q4Nv_8gX_32,Peet3354,39,57,91,False,False,False,False,
136,d603dd5e-9642-4f5b-af97-0fc5fa1400d4,RANKED_SOLO_5x5,BRONZE,I,6HRpbo8CZINzMTwnVyg0-fGZSwHvEMvK_ccnjMBLE6X7JG8x,Haazepq,29,6,9,False,False,False,True,
137,164fd2df-b9e8-4793-acbc-885592efc103,RANKED_SOLO_5x5,BRONZE,I,RHb2zYyCE6XFmH5REijYkgH_fEzjHFnaJQj1OPj4MDp_mTg_,BreitesKreuz412,65,11,16,False,False,False,False,
138,a581a1c8-8509-493c-bfea-0f6ff3da99a3,RANKED_SOLO_5x5,BRONZE,I,eqBcF4AfwYd7SiDyCucPuLubeR1t6PC-v3NhUYuxNx9W3YHs,Fentyrob,27,56,62,False,False,False,False,
139,ca4524ab-1ed0-48e8-b1a9-d7cf24531070,RANKED_SOLO_5x5,BRONZE,I,0XiUMTY5-XkDZCYu1DNUVPVKd2iFvaaUDLIBDZqw_akM_P1m,DjOdJiNiO,100,19,19,False,False,False,False,"{'target': 3, 'wins': 0, 'losses': 1, 'progress': 'LNNNN'}"
140,7313839a-918b-4ad2-803e-f3ab076819b5,RANKED_SOLO_5x5,BRONZE,I,zG1E7iBvJnzho8tCkzaD4kDhfuW0ql16knMntntzmRo0BDk4,BadMonaLisa,66,8,3,False,False,False,False,
141,8b3ddc2e-7346-4ab3-bb58-66864785e5dd,RANKED_SOLO_5x5,BRONZE,I,cm5u7FyEGdjmPKsULiGGza-GNCuqJvww9m_Of-qUzrr1n60Q,YoPila,0,9,9,False,False,False,False,
142,9980d6b5-bfa8-40ee-a0f2-7b101155e2c8,RANKED_SOLO_5x5,BRONZE,I,oeLxGut3c5szPsur5omCVa-a-kFAaqfpJO-WO_mF6fnxZivh,Joshk0,72,28,11,False,False,False,False,
143,c6d89821-28ab-4919-85f5-b8d6def00349,RANKED_SOLO_5x5,BRONZE,I,Q-yP021SeeT7nMW9sbFLFbEuPngj_ra1yKmD1i1lFBnAtVqm,xMaFoga,22,60,57,False,False,False,False,
144,63f61e3c-7578-42c4-b7bc-54922c445670,RANKED_SOLO_5x5,BRONZE,I,HdZmmdvvaTS3IyNmkrXGOZGZ2RGlW2NlH68aKPMhXWxxGfMb,EagleDanDy,0,59,85,False,False,False,False,
145,4a7e4005-583b-451b-a6b0-c908fe3dfc14,RANKED_SOLO_5x5,BRONZE,I,lUPSfaUUDIA34x4yk2gwsUeqvmjXKVSGReFBd6NA-8reNgzc,MrHammerC0CK,96,10,9,False,False,False,False,
146,21781588-c96b-4473-913f-887fd3e6ff65,RANKED_SOLO_5x5,BRONZE,I,-jygf-l3kU67LZhbGTm8zzilnieCbijZ42kaJyY2yJaEo75A,aloulou7,100,11,11,False,False,False,False,"{'target': 3, 'wins': 1, 'losses': 2, 'progress': 'LWLNN'}"
147,39ab62a1-b2b0-4f7a-aa03-f8729fb8a5c0,RANKED_SOLO_5x5,BRONZE,I,ksozZtFLy_3sVHfHqNnH4JUFn-rM2_93zJyA7fe9w-Vo53l9,Biurtax,4,7,13,False,False,False,False,
148,6e55f787-88ab-4be2-b529-0de7cb515087,RANKED_SOLO_5x5,BRONZE,I,jcoQIfWNw33rvxk45UrFRrdBunFyvMeyn8MtvygMXfULFZcI,redroiz,51,27,20,False,False,False,False,
149,fe12b762-58cc-41e5-9a37-8f1089d0d463,RANKED_SOLO_5x5,BRONZE,I,z7-ZgN5WdVCcCYewb0_gB9xhPxZ9fDwkxpwKCBHe_TjQui-b,Vincyy12,24,15,22,False,False,False,False,
150,7fa98f22-1beb-4470-a218-348aa0d50b18,RANKED_SOLO_5x5,BRONZE,I,sAyPvdXjMX7CbOAR-hleqbq4t4O-NmNsmDWBZRrWG3ktUKpR,Coudrayux,8,15,23,False,False,False,False,
151,22fdbc11-1810-442b-97c4-22caac5c54ac,RANKED_SOLO_5x5,BRONZE,I,2fCkkXD2tm3i5Etu39jW7PN2MGDpwFrmnrJ4w9qkACdJcR4i,Faanteey,52,38,62,False,False,False,False,
152,a86a6672-db23-4354-9a66-a7436abb937a,RANKED_SOLO_5x5,BRONZE,I,GDbH30AdTQmIucJ1sWaLXKqeIJnv85gd5PqA0VexEb4cq61q,Justthetree,55,22,26,False,False,False,False,
153,b8eea075-e7a9-42ee-b13f-5cf92e19144f,RANKED_SOLO_5x5,BRONZE,I,fnRYC6epXt9h4VdGXRFdkYJOME5lZ1ZjIItR0IupzXL_kVad,laulau2412,0,16,32,False,False,False,False,
154,7740dab9-13f6-44d4-8673-04a7dc311d23,RANKED_SOLO_5x5,BRONZE,I,NLoKioOQJPT-xDw2wQSMc3fmjRfTxigblg8NXwvoTRpoSNaT,Shiniichii,67,13,12,False,False,False,False,
155,7b984140-0fb5-43c2-a787-84e1a1883004,RANKED_SOLO_5x5,BRONZE,I,9olb1-IE4CC53TjlDXdIDPMDlHahddFXapGll7DYDbM1NSxz,Mystimk2,100,24,26,False,False,False,False,"{'target': 3, 'wins': 2, 'losses': 0, 'progress': 'WWNNN'}"
156,bbd1e48d-e7d0-4610-9742-c02734e8c1ff,RANKED_SOLO_5x5,BRONZE,I,AupFMHn-5WOi_sweFrHFbj-kIblf42rXMlatY5NdDHf0iiON,IÅI,36,12,3,False,False,False,False,
157,69d179b1-387b-4d8f-a235-2b7d723fede6,RANKED_SOLO_5x5,BRONZE,I,NEOqY3ecir9WzSBEDYQy-ZxytxW8v-AFDZy_rCucS0dFgoDQ,OnlyNOP,32,38,50,False,False,False,False,
158,1ade02bb-a23a-4811-9407-2dd38e7c46bc,RANKED_SOLO_5x5,BRONZE,I,WU80YTnq17lMO9Pkns4zavG3CYS17Ad8J_MlnbxPn7-0sIN4,Moist Buthole,0,10,8,False,False,False,False,
159,768a8a58-2a1e-4f42-a955-576ff277477f,RANKED_SOLO_5x5,BRONZE,I,HwTsvjDGy08fDoakxOebYm5A7RAHxPMAmRlxoGwnJsqfH9rG,Ninja Spirit,38,11,5,False,False,False,False,
160,9ae0a07d-7181-45d0-a6b9-547ddad718c9,RANKED_SOLO_5x5,BRONZE,I,OGRXSl9mEON6t4D2dgc0YQo0Pmr2qALu8xMm2ZnJLE5aFsU1,danael337,23,44,54,False,False,False,False,
161,c59b6e0e-b2e5-41ff-9dac-3b3924c09697,RANKED_SOLO_5x5,BRONZE,I,8rr3qwX_lJgAM1rN5HGLdH_F_Ev5r2g8UPXZt9_1TCGjtMTt,Almace3,61,125,146,False,False,False,True,
162,8b29c12a-ed35-49a2-8524-ec558c7b798a,RANKED_SOLO_5x5,BRONZE,I,SFoUM2gwzD8vQi1g3CYM8L8p40HucRLhfbiQSAYktT5r6DTu,Deadly Sting X,27,9,30,False,False,False,False,
163,e11533e0-9460-43e1-8050-4f30e2faf2da,RANKED_SOLO_5x5,BRONZE,I,_XmC58YcCtIskIzRkaXLkB49_sx4TsBj5rWI0rByq5d4OPru,znidi8,15,47,76,False,False,False,False,
164,67965d29-47d6-48a2-bc69-e5bc8cb75f40,RANKED_SOLO_5x5,BRONZE,I,7qLpiRwgcjKtAtBuYTs-RwDdWXlJ84QAO62BiMyu4DLEAGsZ,SoulStyleV2K3,82,10,8,False,False,False,False,
165,7738d5af-1499-4128-a282-64fec85f01ea,RANKED_SOLO_5x5,BRONZE,I,jqjcFvI_NvShV-hLHjsjCOeLcS7PpLzypVoLcCmfjt_V9NHJ,Vlabora,28,9,13,False,False,False,False,
166,fa7f7cdf-7c5d-413f-95b4-6d21a40a30f6,RANKED_SOLO_5x5,BRONZE,I,IYgDMZwzOgM6rOs5R3Cf17VYuDsyWjaveN34GyRdTOzofo22,Your Nightmaree,39,38,37,False,False,False,False,
167,a3ac562a-8fab-47b4-98dc-83b0a5393c2b,RANKED_SOLO_5x5,BRONZE,I,KIY4rc42UM7SNOwLM5IKgnFoFx4JtzrSn2RvVgU0NNAaULom,Fang 117,24,31,33,False,False,False,False,
168,98b63eab-1983-44d9-b65d-547e039e509e,RANKED_SOLO_5x5,BRONZE,I,nPAG-vdbkXwLkNF5ntZqoEw_ZhE1QKkcDGxcZSZwhSpjpjj5,Lesqual42,84,13,15,False,False,False,False,
169,0527bf7a-b0f9-4fa8-8df2-9273914f6d1a,RANKED_SOLO_5x5,BRONZE,I,9YnDRFdf2OPmJENYlZhsdG5_mypllXBApuh6iRM5AK_LbgkA,EDSIOT,30,29,28,False,False,False,False,
170,e900e2f2-a17c-4fda-82fc-d95128c70a28,RANKED_SOLO_5x5,BRONZE,I,M-1QpqJX-N4-a8ygHIhLIcWjLBnDOFWyuu3g14CJXjGAjdRm,erozoey,57,24,31,False,False,False,False,
171,eb93fb6d-ac9f-443d-b650-adac6691c67d,RANKED_SOLO_5x5,BRONZE,I,4dMH0uc_B9waL-pA2VPlPJeTXtHpishL_Z6kWoh8XpNcmcAM,My5t1c,0,8,23,False,False,False,False,
172,c62de970-0364-494f-8a1e-c1a9027f0a17,RANKED_SOLO_5x5,BRONZE,I,NXH11Hxyg3y6udoUo_lBQIG8MI0-S1P4ZAt3sEbaqPZsG6gY,Blue6156,0,18,20,False,False,False,False,
173,453d2006-cad8-4e78-8093-b04c4b166b28,RANKED_SOLO_5x5,BRONZE,I,7tHnA2M7J8HZdqozgSu25xrPBq1t1bOBApQ9xw9RJUCutNHn,Noprèx,44,101,97,False,False,False,False,
174,16bfab15-5f8d-4c98-b776-f6940537cc77,RANKED_SOLO_5x5,BRONZE,I,w8hI2rYfLdyLwwTHDj-kILS5mNVUhmUWnU12yc8oZ3IYJpOD,MuShaShi1,0,11,5,False,False,False,True,
175,f549ef26-11b6-4e05-8f52-9c550c7e0e34,RANKED_SOLO_5x5,BRONZE,I,ARIKmwYWHKakRmfk1E8YCWluZ4_uX2x-yxRNgyNHAaDPdW-E,Rubilax01,30,8,11,False,False,False,False,
176,b2ae9357-fc89-4dca-bb59-74c15fbbe929,RANKED_SOLO_5x5,BRONZE,I,9MfsL0__NaITsTMGvVYU9x7OQqDrsQiT-1W76_cLe_b7Gg6f,lolflyvio,65,23,31,False,False,False,False,
177,c7eeffa3-ff8f-484a-b39f-90228dd41c30,RANKED_SOLO_5x5,BRONZE,I,DOO1OAjt-H9aEiN-eribs0WK11i3hewBTunzvQ3sKqAokz-I,ItzAyouda,12,39,34,False,False,False,False,
178,bf5dd8fe-a88c-426b-8839-fcdf63aa3689,RANKED_SOLO_5x5,BRONZE,I,bLwHD4_4elVUCWaS7jvvrxlVrBof5N5YnvpvX-sDIomHkGUt,Kenneth Brain,0,7,13,False,False,False,False,
179,9e06fe76-fbf0-4a72-8582-46cd86afe6d0,RANKED_SOLO_5x5,BRONZE,I,yh67aBjr9BESuGcubz4CVHpHZbh1oDtJJjVH862WNCzOUz1P,Infamous Ratto,23,13,12,False,False,False,False,
180,0ff662a9-8124-46e5-a80d-22e55d08ba76,RANKED_SOLO_5x5,BRONZE,I,Zswqyq1mXF-i5rh2Xr2hnM5wL1-GFeTy_5GT-Jb97zmYeVUC,Mr Em0,73,4,8,False,False,False,False,
181,27f979cb-a045-4fd5-b5bc-12c6568391e9,RANKED_SOLO_5x5,BRONZE,I,HPeHi0EMId5-p69YsrGeBC-ESdYvkefsbU8fYIrkdgldgFjS,yessinecapo,25,12,25,False,False,False,False,
182,bc8c5ce9-8655-4c42-a2f9-2449b57b3898,RANKED_SOLO_5x5,BRONZE,I,0ftGV7FMHAgJ76vgETdRXJHlzzRI4FAG9FmHdOPhsDisxxOD,youssefsoldier,28,75,98,False,False,False,False,
183,e43f1a9b-c84f-409b-9003-f9f523b92cc7,RANKED_SOLO_5x5,BRONZE,I,SikY6B1WQBoX4wezRPqxXBJ_Ror1Aq4mrPL8-7SFHrNYM8gd,xXamineXxx,20,142,142,False,False,False,False,
184,b98d8805-7fad-4469-93d1-6412802cace3,RANKED_SOLO_5x5,BRONZE,I,Y9QHZp9UcvZwC-TO7tsOE767lULPqXJvswmj_3afDgvPO10c,JudasvN,55,205,200,False,False,False,False,
185,6e611187-8ee9-4db0-bcc2-c7db3f6e13aa,RANKED_SOLO_5x5,BRONZE,I,ZrVnwSJyMW78tdIM2pzv7dW4_BOmvRgS6C0Wj-rmOzsRl8rt,lsae,0,10,8,False,False,False,False,
186,6b490104-e8f8-4f11-9a08-72f84ae2dd4e,RANKED_SOLO_5x5,BRONZE,I,Iz4uxXro7VUQzurglxTpOeUwZgFv-ee3sCXHyYpS19o_,Lord Widoom,88,4,7,False,False,False,False,
187,2ece95b0-08e5-42c4-bd52-67dd6ec3ce75,RANKED_SOLO_5x5,BRONZE,I,GP3abdInLPWgqrXoJO1N8rs4J96xab1-nhqpAHueGE0pXHkU,mynameisthi,2,26,22,False,False,False,False,
188,9c0bdf9f-69d7-4128-b4e9-9facb8809e4f,RANKED_SOLO_5x5,BRONZE,I,hvfVpmridlBx9fGFzGWNEGlqWTlKcdPmXSUSvIBL7J7PCE1B,I am a Cat,89,30,47,False,False,False,False,
189,3686adba-6db2-4b46-a838-f620ef66b006,RANKED_SOLO_5x5,BRONZE,I,M8AqfQicyhH8lo6RNfdgJUt9neNMuFlhYcAmWIhoaa4tzD4w,xxsaxofonxx,79,27,13,False,False,False,False,
190,de1c11a8-3dca-4a5d-8f09-0f88ccd97667,RANKED_SOLO_5x5,BRONZE,I,Xk77tuaPCyihlFO1jx8vRLVgR-VYdoRvlhOIm40qUWbJcb-b,lecas,2,108,107,False,False,False,False,
191,e5aab1c7-0333-45be-b407-4f80f1171ebb,RANKED_SOLO_5x5,BRONZE,I,CBBfkgIA5HaWXCKVSlzUUQ1FEHFGeGY_2MRoTATd7GLHXT0Z,S10 NOT SO FUN,0,99,89,False,False,False,False,
192,f4869461-8da5-4f87-b700-adeef8f0e695,RANKED_SOLO_5x5,BRONZE,I,gB7gOwwnSQ99wBAAhD00k4B8mtr98djB3sumgRDriJ7YUa0N,Fungusstack,36,43,26,False,False,False,False,
193,6dff812a-f0c0-42be-a4b7-dcac092af81f,RANKED_SOLO_5x5,BRONZE,I,WRUuQ_5CwV6OKA6xJyusDiJF_UL2sOeo3N9pDmApa4f8QT3X,torres96,50,315,334,False,False,False,True,
194,3760ebc0-4812-44fe-a758-b9df6dd40e38,RANKED_SOLO_5x5,BRONZE,I,aXLLkFgFft67ntmqiSJ8oqj6CLFWpRLWorhGThxwueRo8On9,UndefeatedMN99,0,21,32,False,False,False,False,
195,d7418088-ea6b-4ca0-baad-056cd60b57a8,RANKED_SOLO_5x5,BRONZE,I,KQwKVdm5n4j6aLsdpFtsFE_1EbL5X4gVZNBjrHYqA9e7bAMw,Scarmax285,0,9,12,False,False,False,False,
196,0ec8cb0c-165f-4ee7-9381-8908619d6b06,RANKED_SOLO_5x5,BRONZE,I,aEjH8yaaQFDQrJ60GrwcsPddlDDHvxVbZfTWNHoaTOqUXaiO,K423Kv2,100,10,19,False,False,False,False,"{'target': 3, 'wins': 0, 'losses': 1, 'progress': 'LNNNN'}"
197,b775086e-7d40-4b43-ba02-e669c1adb86d,RANKED_SOLO_5x5,BRONZE,I,D8cFk5tdVrBymItak9SwcHtj7bIAwKplBQbUqkWeFC7aYgeZ,xXPoWeRxGoDXx,47,14,11,False,False,False,False,
198,1849cded-c7b1-40da-9a4b-6515e9d6033a,RANKED_SOLO_5x5,BRONZE,I,zYxU-By-juNTEXm2Fnk8KrVsdca4dD70JQW2i9sBRxzLHS-u,PlastBurken1337,30,9,9,False,False,False,False,
199,bc6484b9-c68e-4fa9-b9b1-df2a8953d5e3,RANKED_SOLO_5x5,BRONZE,I,pmxkbuyXzD25urWI3eesbQHMtOSMn9MJYxGZ2cn_y67CV8Mk,CaraDelecomi,9,10,11,False,False,False,False,
200,5a929d32-d6fe-43a8-941d-04a1390b628c,RANKED_SOLO_5x5,BRONZE,I,B4Z4WrI6ium-dSdQ1Idb2AllViHGIACGXVZnEeO9ktC27Y85, Ænør,100,10,5,False,False,False,False,"{'target': 3, 'wins': 0, 'losses': 1, 'progress': 'LNNNN'}"
201,02977db7-d130-4a53-a8d2-a02c9ede4c97,RANKED_SOLO_5x5,BRONZE,I,mC8wGqLQlC3gQBW6BEJ2T8pgaXfLAENH-axQa6ttZcsUv0wC,Random noob998,100,8,8,False,False,False,False,"{'target': 3, 'wins': 0, 'losses': 1, 'progress': 'LNNNN'}"
202,cc5e06e4-8a2f-43a1-93a0-111dd682b3e4,RANKED_SOLO_5x5,BRONZE,I,Efd0b3KqtUgCsA0kwwHuLhL3ntjWTWCVhZdpeVe4fI8LoILv,GREENICE007,43,36,26,False,False,False,False,
203,97dd34ce-0e48-476f-ab48-b5281c14cff6,RANKED_SOLO_5x5,BRONZE,I,bqtkhES0KAKoAjunZZAWlKMzLg--5OowbQAYu78fsz4c_FDc,CptCroustibat,43,32,35,False,False,False,False,
204,b3d3e37b-54c7-426b-a3cd-b806e509c65f,RANKED_SOLO_5x5,BRONZE,I,4h1KwVCGCagShwtDfhRl_Xea7HeTd9Yhwc914qRRPZVzcftj,HΩRIZΩN,100,36,24,False,False,False,False,"{'target': 3, 'wins': 0, 'losses': 0, 'progress': 'NNNNN'}"
0,6f3db942-3d25-477b-b93f-7699c7b4ef79,RANKED_SOLO_5x5,IRON,IV,Wt9GUQYuzpJhTlo34IGfRkXYK5v2QGq5T2MpWpNyWjzvSte1,duktrill,40,15,26,False,False,False,False,
1,eeb2c464-1cc1-41b3-a140-ec99c3ae6a10,RANKED_SOLO_5x5,IRON,IV,o9SmBgjMjNaes7nuDy3i3RLj0H0aKJzAazooJ3tK5smA1xV7,jetz komme ich,38,17,59,False,False,False,False,
2,237a2cc3-e8b5-4617-afad-ddfaae385408,RANKED_SOLO_5x5,IRON,IV,s-XXQrP0dWtv877zVIzkRczLcfjoQ9oCLpR-nY3OPUL2GvuG,sandrius922002,58,4,12,False,False,False,False,
3,c36f6ca8-2c76-4049-8207-a073dfc7d525,RANKED_SOLO_5x5,IRON,IV,SYpO4Qlf3w9XwPWXrPX-u-sjuc2wH9_0-fhgeI-r7WUgS4cg,DR procktor,80,33,46,False,False,False,False,
4,621a540c-041f-4562-a4d5-870e9aa550a2,RANKED_SOLO_5x5,IRON,IV,3plDT6Q20NLg9ohrSzwrp5g2IuyOcLT_FsTEpBTaTDWmv36z,DerEanix ZZ,31,1,10,False,False,False,False,
5,fd5d3023-b8c2-4959-9497-5100577a28b7,RANKED_SOLO_5x5,IRON,IV,cHTPGCeacCnMaswRqlHyH3Bet4Iwq4oLyh_Do32nglnRz7Vc,Escobarfd1,83,66,97,False,False,False,False,
6,819e0833-d60c-47b2-abe8-d1d0b30ad8f4,RANKED_SOLO_5x5,IRON,IV,zuKmFvWSLa09tcyIL9wQTIppFI2vERntgByCbBrREsgS_l8P,mamomo96,29,7,18,False,False,False,False,
7,33327cd4-f40b-452e-845f-0bf74f750331,RANKED_SOLO_5x5,IRON,IV,Ja8VuWN7wdGDArSZYFRnOvXi45Pl9tCKDaTVHt3mW0QqqEr9,KilleR05CoLa02,0,19,29,False,False,False,False,
8,2849a13f-684c-4679-8caa-d85b58c10a93,RANKED_SOLO_5x5,IRON,IV,oGdvUT3oi09K8cEckKC8XZZSnFZSluKvHNcB4zT21-2cVNo7,gohanss5,10,14,30,False,False,False,False,
9,2a4313ea-b443-44c3-9275-d7f53cb621d8,RANKED_SOLO_5x5,IRON,IV,d05oWfCeLtgrX9_MZsd8H65WeJ7IWQR7eSrpXDiF3es-1q6H,superob2017,50,25,54,False,False,False,False,
10,caafc0fd-e106-4caf-8aa4-e4e954d8cf8a,RANKED_SOLO_5x5,IRON,IV,n3zwFLxwRF7w4931wtD3MuvUm_VY2l7bB9YmDix3Ypf4nsDL,adem2201,64,6,14,False,False,False,False,
11,f5e4e9b7-14fa-4230-a2a1-f7c51079db18,RANKED_SOLO_5x5,IRON,IV,VIP4dhWMvowjTXYU5h-GhSs4dWY9MOkMJc6rQlXeyztafCmF,GioMi004,63,2,12,False,False,False,False,
12,37877f45-fc1d-4e7b-bc14-c1a529aa6bad,RANKED_SOLO_5x5,IRON,IV,lJuTdNjhybwhQrDoavUrcG3uzbiUp2putnrmIFPea_7Gzffj,Boruto187,2,7,26,False,False,False,False,
13,fbb0d132-01fd-414e-93d7-2c5fd1486107,RANKED_SOLO_5x5,IRON,IV,_DGj7a_XqoL0qGjXKOg3_AH_Hr9wxgVG0OGVmIP88yuJbQwM,bib02,90,2,8,False,False,False,False,
14,34b1536c-4129-4b94-846a-33a69329ff91,RANKED_SOLO_5x5,IRON,IV,4jeI1aP3OruBLySWAtOuQZJnai8JyyVQPIDwT4rm3u6Fpb2h,ignite547,73,23,42,False,False,False,True,
15,e4a72f8b-2563-4416-b8b6-d5a9dd0b414d,RANKED_SOLO_5x5,IRON,IV,VXYo9GbQ5xfysa2xAjtFMonAW414-7uI33MC9ZOKiClfBqu_,fahed at,0,5,18,False,False,False,False,
16,7541bc8a-2f9d-4bf8-b987-60970ce77d8a,RANKED_SOLO_5x5,IRON,IV,Qi3Try15x7DzwOaqB0uQvmoB60AAWqMNlU9jhzMKBc95v0kd,getaiya,72,13,17,False,False,False,False,
17,6506e737-863b-414f-9b8e-b80e453de385,RANKED_SOLO_5x5,IRON,IV,zcnj1KwE8zH0eFeKIg8Buj1C8X0Zk1HkjQRdE2yUiK5pPKrj,ArturMv,28,9,20,False,False,False,False,
18,0ef11221-024a-40bc-8938-5e5e0e63090f,RANKED_SOLO_5x5,IRON,IV,woYHjyl8X9t-oIautjlxyumJ7s_Is02Wa3uptwp8B5bu_n1y,TITIN CAL,0,19,58,False,False,False,False,
19,6e240d02-6b4c-40b8-aa51-589bdbc3ed1d,RANKED_SOLO_5x5,IRON,IV,TFPXzSlLj4yodhqiWkM7_JT7oxgEjt5P3F9zDA8NUdrF0hEv,ATSAA,0,6,20,False,False,False,False,
20,3944e9ee-2b3d-4a9e-9acf-ee3c3d3fc6ef,RANKED_SOLO_5x5,IRON,IV,xCXNgq3DyOCOFEggLLBqBPbnFGDUsYlMEAKuDpJRbxpUz9GO,reprotj,0,13,50,False,False,False,False,
21,0a1bb961-789f-42e9-9b5f-6fbd62a78be0,RANKED_SOLO_5x5,IRON,IV,L1XXaneyCRt_9WUWUIejwTHLyHpT5V8OammOfA0UMIdLZHgD,ForEver0,9,22,35,False,False,False,False,
22,c60ccc37-a904-4564-a8c4-5be7e3c51933,RANKED_SOLO_5x5,IRON,IV,iv-XRpFfUsxaZucVJo06bwD-IMk78zGr0MnzRz2VnYRAQmOJ,HamzaMaster94,45,225,411,False,False,False,False,
23,804c8fb6-94bf-4156-84bd-93a4aa423d0c,RANKED_SOLO_5x5,IRON,IV,-cda6hOPe2vYbVgFqV5W_Pdv4hCCFbJd6UYcW_tdjcbnhZMb,Epicasky,19,97,132,False,False,False,False,
24,5ddcef01-0e23-473d-9b95-e9654c2b3c49,RANKED_SOLO_5x5,IRON,IV,qdkN3YQL4umoNoTRWx7VtlT8ILkkHogoLWribhQ81wV7KvrK,cazooooo,3,57,58,False,False,False,False,
25,af550c85-abf0-4a4c-a533-8689afe53253,RANKED_SOLO_5x5,IRON,IV,1ob6U9Wp4StQ4qYylZn49GZH-sdEM2ohRz9XhpaAieXzpwNP,xBaylee,100,19,23,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'WLN'}"
26,b9e130f0-dca7-456f-a4da-ca642a454bc9,RANKED_SOLO_5x5,IRON,IV,OYfVMAU5oaOFk05qk7ceGAi0a2tnBEn0wluoQ5q-jEHcKwqL,Rocko933,0,7,26,False,False,False,False,
27,08c0c50e-4ed3-44ea-bf85-850b62760283,RANKED_SOLO_5x5,IRON,IV,ynk8hvjSBEG0w94HwPalErS1liu6yaDLEGat6TJ9mqnaqnGi,HandlexY,55,1,10,False,False,False,False,
28,82d71b4e-9660-437f-a2d1-ae420d4fc84b,RANKED_SOLO_5x5,IRON,IV,1-WOqmlRh9mMLlBNWrED5Q_qIJKF2SH1SqDrRe8MpO4Ds2Wu,Lominco,75,4,11,False,False,False,False,
29,99553b8b-5db8-4f80-a667-b4a19dd75a71,RANKED_SOLO_5x5,IRON,IV,RK3tYmPIOE5TdFBF13IDBIZjBMnOLbSo8b5YjCgJyfTCvfkr,Ishikawa94,55,26,33,False,False,False,False,
30,2c4d30b9-a92a-4434-825a-1eccd7ad1c1a,RANKED_SOLO_5x5,IRON,IV,JYdChbQ0VclYzlDe0ZOo6MIfASFogZ00pif-ECdMFFauImYc,NevOxRicArd,0,19,43,False,False,False,False,
31,928140da-b148-4fae-8da6-2aa3e1c8c0cf,RANKED_SOLO_5x5,IRON,IV,KrmCU5h-0fWTjbPSIqUjNK6vL-SDva0zwLx-gSk8i2RP2sUp,BayremJ1,70,4,12,False,False,False,False,
32,b8ca457b-7930-47b1-a5c6-c556964592f5,RANKED_SOLO_5x5,IRON,IV,M8xOebNw3lYN6HVElRXK-st2FjAcX-JBlcjbOX2IRHPnQGNp,bou3at,46,2,10,False,False,False,False,
